COMMENTS;SHELF;PN;DESC;QTY;;COND;SN;TAG INFO;TAG INFO;TAG DATE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3026886;TUBE-TRANSFER;1;EA;OH;N/A;Atlantic Turbine - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3007097;TUBE-TRANSFER;1;EA;OH;N/A;Atlantic Turbine TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3008981;BRACKET;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3030997;RETAINING PLATE;1;EA;OH;N/A;ATLANTIC TURBINE TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3012491;TUBE TRANSFER PACKING .525X1.185;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3004183;TUBE-TRANSFER .311X.805;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3015109;TERMINL;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3008657;DEFLECTOR-OIL SCAVENGE PUMP;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3011351;TEE SCAV OIL REAR;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3011838;COUPLING-TUBE BLKHD;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;22/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3013148;NOZZLE-OIL NO 4 BEARING;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3008799;GEAR - SPUR;2;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3004086;TUBE-TRANSFER .715X1.115;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3102825-01;TUBE   Y;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3017444;TRAY-OIL ACCESSORY GEARBOX;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3022341;RING HALF MOUNTING CONTAINMENT;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3004029;GALLERY-MAIN OIL TRANSFER;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3007024;CENTER OIL TANK TUBE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3003862;NUT-SPANNER COMPR BRG;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3023254;STOP-2ND STAGE SUN GEAR;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/12/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF C-3;BOX-3;3004586;WASHER-THR-1STG CARRIER;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/12/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013146;ADAPTER-PROP SHAFT OIL TRANS TUBE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3008179;GEARSHAFT-BEVEL;1;EA;OH;HB3109;TEMPR TURBINES INC. - 8130;FAA 8130;03/04/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3035892;TUBE   Y;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3031539;SCREEN;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3022850;PLATE;3;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3029305;SEAL-AIR COMPRESSOR TURBINE;1;EA;OH;SS1811E;ATLANTIC TURBINE TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013306;TRAY-OIL DE-AERATOR;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013145;TUBE-PROP.SHAFT OIL TRANSFER;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3004179;CARRIER-SEAL;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3018834;COUPLING POWER TURBINE SHAFT;1;EA;OH;8W584;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011407;PLUG-MACH THD.8125-20X.440 HEX;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3003973;TUBE TRANSFER .715X.855;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3006246;RING-EXT;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3007319;NUT PLAIN ROUND 2.125-20X.225;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013143;NOZZLE OIL 2ND STG REDN;5;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011369;PLATE;4;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3022334;RETAINING PLATE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3004238;RETAINING PLATE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3010455;LEVER FUEL CONTROL ACTUATING;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3005665;COUPLING GOV. DRIVE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3012896;BRACKET;6;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3020904;GUIDE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3031568;SHAFT-SECOND STAGE PLANET GEAR;1;EA;OH;N/A;ATLANTIC TURBINE TCCA AMO 3-92;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3026654;STRAINER SLEEVE-SCAVENGE OIL;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3003533;NOZZLE - OIL COMPRESSOR BEARING;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3005665;COUPLING GOV. DRIVE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;22/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3012525;BRACKET;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3024567;VALVE-BY PASS;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3116348-01;AGB OIL TRAY;1;EA;OH;PWC95L3491;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3008145;TUBE-ACC GEARBOX BREATHER;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3016158;HOUSING-RELIEF VALVE;1;EA;OH;N/A;ATLANTIC TURBINES - TCCA 24-0078 ;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3008785;GEAR-SPUR;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;27/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013305;ADAPTER-OIL TANK;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3004085;CARRIER OIL SEAL;1;EA;OH;N/A;ATLANTIC TURBINE - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3007737;OIL SEAL RETAINER;1;EA;OH;N/A;ATLANTIC TURBINE - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3012516;SEAT - PRESSURE RELIEF VALVE SPRING;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3003957;CARRIER-OIL SEAL;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011266;TUBE-FLANGED OIL TRANSFER;1;EA;OH;NS;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011512;BRACKET;7;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013220;PLATE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;20/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3008280;BRACKET;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011533;REAR FIRE SEAL MOUNTING BRACKET;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3016158;HOUSING-RELIEF VALVE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3013164;STOP-LOW PITCH ADJNG;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011291;CAM-PROPELLER CONTROL;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3021781;SCAVENGE OIL TUBE RETAINING PLATE;1;EA;OH;N/A;Atlantic Turbine - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3011838;COUPLING-TUBE BLKHD;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-4;3012178;SHAFT SCAVENGE PUMP DRIVE;1;EA;OH;NSN;D.ELSWORTH INC 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3002149;TUBE TRANSFER .974X.990;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3003957;CARRIER-OIL SEAL;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3003957;CARRIER-OIL SEAL;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;01/11/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3003974;TUBE-TRANSFER;3;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004005;GEAR-OIL PUMP;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004005;GEAR-OIL PUMP;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004005;GEAR-OIL PUMP;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004085;CARRIER OIL SEAL;3;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY ;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004086;TUBE-TRANSFER .715X1.115;1;EA;OH;N/A;STANDARD AERO TCCA24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3004220;PLATE;3;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3005664;SHAFTGEAR-BEVEL GOVERNOR DRIVE;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3005665;COUPLING GOV. DRIVE;2;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3005698;NUT SPANNER 1.173-20;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3007735;OIL TRANSFER TUBE;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008778;COUPLING-SCAVENGE PUMP DRIVE;1;EA;OH;N/A;STANDARD AERO TCCA24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008784;GEAR-SPUR;2;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008784;GEAR-SPUR;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008784;GEAR-SPUR;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008799;GEAR - SPUR;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3008799;GEAR - SPUR;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3010454;LEVER FUEL CONTROL ACTUATING;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3010455;LEVER FUEL CONTROL ACTUATING;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011095;SHAFT-POWER TURBINE;1;EA;OH;9001;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011204;TUBE-NO.3 BRG PRESS OIL;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011291;CAM-PROPELLER CONTROL;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011351;TEE SCAV OIL REAR;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011405;SHAFT-COUPLING;1;EA;OH;4-42-3;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3011434;CT STATOR SEAL;1;EA;OH;2-120-3;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3012178;SHAFT SCAVENGE PUMP DRIVE;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3012343;VALVE;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3012347;TORQUEMETER VALVE;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3012381;BRACKET CONTROL LEVER MOUNTING;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3014555;STRAINER ELEMENT ASSEMBLY OIL;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3018834;COUPLING POWER TURBINE SHAFT;1;EA;OH;SN: 0930;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3019301;RETAINING PLATE;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3024566;SEAT-BY PASS VALVE;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3100142-01;SCREW-PLANET GEAR BOLT;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;31/12/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;3105128-03;WASHER;1;EA;OH;N/A;JAA LUFTHASA;JAA FORM 1;09/04/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-5;MS9193-04;NIPPLE TUBE;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-6;3003526;TUBE-TRANSFER;1;EA;OH;N/A;TCCA 24-0078 STANDARD AERO LIMITED;TCCA 24-0078;01/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHELF D-3;BOX-6;3003526;TUBE-TRANSFER;1;EA;OH;N/A;DALLAS AIRMOTIVE FAA Dual Release;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
