AC_Type,MPN,DESIGNATION,ATA,CAPABILITY,PMA,DOA,DER,Code_OEM,Design_OEM
MULTI_ACT,683L216G04,"FTR LH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L216G05,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L216G06,"FTR LH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,683L217G04,"FTR RH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L217G05,"FTR RH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L218G05,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,,
MULTI_ACT,683L218G07,"FTR LH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L218G08,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,,
MULTI_ACT,683L218G09,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L219G07,"FTR RH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L219G08,"FTR RH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L220G04,"FTR LH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,683L220G05,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L220G06,"FTR LH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L221G02,"FTR RH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L221G04,"FTR RH, CF6-80C2D",78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L221G05,"FTR RH, CF6-80C2D",78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L247G02,FAN REV LH - SPEC LTP,78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,683L248G01,FAN REVERSER ASSY RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,683L248G02,FAN REV RH - SPEC LTP,78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L249G01,FAN REVERSER ASSY LH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,683L249G02,FAN REV LH - SPEC LTP,78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L250G01,FAN REVERSER ASSY RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,683L250G02,FAN REV RH - SPEC LTP,78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
MULTI_ACT,683L271G02,TRANSCOWL 80E1 - SPEC LTP,78,"EASA, FAA",,,,1B6R3,MRAS
MULTI_ACT,6840023E17,FUEL NOZZLE,73,"EASA, FAA, CAAC",,,,92003,PARKER
MULTI_ACT,6840023M10,FUEL NOZZLE,73,"EASA, FAA, CAAC",,,,92003,PARKER
MULTI_ACT,6840023M7,FUEL NOZZLE,73,"EASA, FAA, CAAC",,,,92003,PARKER
MULTI_ACT,6840023M9,FUEL NOZZLE,73,"EASA, FAA, CAAC",,,,92003,PARKER
MULTI_ACT,6900024E20,FUEL NOZZLE DAC,73,"EASA, FAA, CAAC",,,,92003,PARKER
MULTI_ACT,6900024E21,FUEL NOZZLE DAC,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,693335AMDL,EL PACKAGE PUMP,29,"EASA, FAA, CAAC",X,,,62983,EATON
MULTI_ACT,6980200E5,FUEL NOZZLE,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7000003H02,CONTROLLER-APU,49,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7000013H02,RAT GENERATOR CONTROL UNI,29,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000045,COMMON MOTOR START CONTRO,24,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7000045H01,COMMON MOTOR START CONTRO,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000045H02,COMMON MOTOR START CONTRO,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000051,BUS POWER CONTROL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7000051H02,BUS POWER CONTROL UNIT,24,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7000051H03,BUS POWER CONTROL UNIT,24,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7000053,GENERATOR CONTROL UNIT,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000053H01,GENERATOR CONTROL UNIT,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000053H02,GENERATOR CONTROL UNIT,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7000053H04,GENERATOR CONTROL UNIT,24,"EASA, FAA",,,,99167,HAMILTON
MULTI_ACT,7000053H05,GENERATOR CONTROL UNIT,24,"EASA, FAA",,,,99167,HAMILTON
MULTI_ACT,7000290-233,ELCC CONTACTOR 35A 235VAC,24,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7002444,OVER VOLTAGE TRANSIENT PR,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7002444H01,OVER VOLTAGE TRANSIENT PR,24,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7010140H01,CONTROLLER PCU,21,"EASA, FAA, CAAC",,,,0CAM5,HAMILTON
MULTI_ACT,7010623H02,CARGO REFRIG UNIT MOTOR C,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7011040H02,SUP COOL. UNIT MOTOR CONT,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7011040H04,SUP COOL. UNIT MOTOR CONT,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7012-17971-31,OUTFLOW VALVE,21,"EASA, FAA",,X,,C0002,NORD-MICRO
MULTI_ACT,7014331-921,"UNIT, BEZEL *(PFD)",34,"EASA, FAA, CAAC",,,,55939,HONEYWELL
MULTI_ACT,7014332-931,"UNIT, BEZEL *(MFD)",34,"EASA, FAA, CAAC",,X,,55939,HONEYWELL
MULTI_ACT,7014332-951,"UNIT, BEZEL *(EICAS)",31,"EASA, FAA, CAAC",,X,,55939,HONEYWELL
MULTI_ACT,7021170-951,CONTROLLER-AUTOFLIGHT,22,"EASA, FAA, CAAC",,,,55939,HONEYWELL
MULTI_ACT,7100530,RAM AIR FAN MOTOR CONTROL,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100649,LIQUID PUMP MOTOR CONTROL,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100649H00,LIQUID PUMP MOTOR CONTROL,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100649H02,MOTOR CONTROLLER,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100651,LIQUID PUMP MOTOR CONTROL,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100651H01,MOTOR CONTROLLER PUMP,21,"EASA, FAA, CAAC",,,,99167,HAMILTON
MULTI_ACT,7100651H03,MOTOR CONTROLLER PUMP,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,714900-1,FUEL PUMP,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,714900-2,FUEL PUMP,73,"EASA, FAA, CAAC",,,,59875,EATON
MULTI_ACT,715Z4251-1,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,715Z4251-2,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,715Z4251-5,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,715Z4251-6,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,715Z4281-1,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,715Z4281-2,THRUST LINK ASSY,71,"EASA, FAA, CAAC",,,,81205,BOEING
MULTI_ACT,721Z1100-101,INLET COWL B787 GENX,71,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z2805-303,SUPPORT BEAM F/C B787GENX,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,721Z3030-301,FTR 1LH B787 GENX,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,721Z3030-303,FTR GENX POS 1 LH,78,"EASA, FAA, CAAC",,,,51563,ROHR
MULTI_ACT,721Z3030-311,FTR GENX POS 1 LH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3030-317,FTR GENX POS 1 LH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-301,FTR 1RH B787 GENX,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,721Z3040-303,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,51563,ROHR
MULTI_ACT,721Z3040-307,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-309,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-311,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-313,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-315,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3040-317,FTR GENX POS 1 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3050-301,FTR 2LH B787 GENX,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,721Z3050-303,FTR GENX POS 2 LH,78,"EASA, FAA, CAAC",,,,51563,ROHR
MULTI_ACT,721Z3050-311,FTR GENX POS 2 LH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3050-317,FTR GENX POS 2 LH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-301,FTR 2RH B787 GENX,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,721Z3060-303,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,51563,ROHR
MULTI_ACT,721Z3060-307,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-309,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-311,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-313,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-315,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3060-317,FTR GENX POS 2 RH,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3500-305,TRANSCOWL LH B787 GENX,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,721Z3500-307,TRANSCOWL RH B787 GENX,78,"EASA, FAA, CAAC",,,,,
MULTI_ACT,724400-1,FUEL PUMP,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,725Z1100-101,INLET COWL B787 TRENT,71,"EASA, FAA",,,,,
MULTI_ACT,725Z1100-103,INLET COWL B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z1100-19,INLET B787 TRENT PRE-MI,71,"EASA, FAA",,,,,
MULTI_ACT,725Z2100-101,FAN COWL 1LH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2100-301,FAN COWL 1LH TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2100-303,FAN COWL 1LH TRENT POSTSB,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2200-101,FAN COWL 1RH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2200-301,FAN COWL 1RH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2200-303,FAN COWL 1RH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2300-101,FAN COWL 2LH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2300-301,FAN COWL 2LH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2300-303,FAN COWL 2LH TRENT POSTSB,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2400-101,FAN COWL 2RH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2400-301,FAN COWL 2RH B787 TRENT,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z2400-303,FAN COWL 2RH TRENT POSTSB,71,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3030-301,FTR 1 LH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3030-303,FTR TRENT1000 POS 1 LH,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3030-305,FTR 1 LH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3030-307,FTR 1 LH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3030-309,FTR 1 LH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3030-311,FTR 1 LH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3040-301,FTR 1RH TRENT 1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3040-303,FTR TRENT1000 POS 1 RH,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3040-305,FTR TRENT1000 POS 1 RH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3040-307,FTR TRENT1000 POS 1 RH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3040-309,FTR TRENT1000 POS 1 RH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3040-311,FTR TRENT1000 POS 1 RH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3050-301,FTR 2LH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3050-303,FTR TRENT1000 POS 2 LH,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3050-305,FTR TRENT1000 POS 2 LH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3050-307,FTR TRENT1000 POS 2 LH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3050-309,FTR TRENT1000 POS 2 LH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3050-311,FTR TRENT1000 POS 2 LH,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3060-301,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3060-303,FTR TRENT1000 POS 2 RH,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3060-305,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3060-307,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3060-309,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3060-311,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3060-5010,FTR 2RH TRENT1000 B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3500-213,TRANSCOWL LH TRENT1000,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3500-215,TRANSCOWL RH TRENT1000,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3500-301,T/C LH 787 TRENT,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3500-303,T/C RH 787 TRENT,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3500-305,T/C LH 787 TRENT,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3500-307,T/C RH 787 TRENT,78,"EASA, FAA",,,,51563,ROHR
MULTI_ACT,725Z3500-309,T/C LH 787 TRENT,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3500-311,T/C RH 787 TRENT,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3572-101,BLOCKER DOOR STD B787,78,"EASA, FAA",,,,,
MULTI_ACT,725Z3572-5001,BLOCKER DOOR STD B787,78,"EASA, FAA",,,,,
MULTI_ACT,727CA02Y01,3PST CONTACTOR NO 260A,24,"EASA, FAA, CAAC",,,,,
MULTI_ACT,728CA02Y03,3PST CONTACTOR 150A,24,"EASA, FAA",,,,,
MULTI_ACT,743CA02Y01,3PST CONTACTOR NO 430A,24,"EASA, FAA",,,,,
MULTI_ACT,7500-00142-01,POWER SUPPLY,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7500-00142-02,POWER SUPPLY,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7500-00142-03,POWER SUPPLY,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7500-00185-01,0380135/CARTE POWER SUP,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7516170-902,POWER SUPPLY ASSY,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516315-902,RADIO FREQUENCY MODULE,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516315-903,RADIO FREQUENCY MODULE,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516315-904,RADIO FREQUENCY MODULE,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516315-905,RADIO FREQUENCY MODULE,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516315-906,RADIO FREQUENCY MODULE,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7516342-902,POWER SUPPLY ASSY,23,"EASA, FAA",,,,,
MULTI_ACT,7516342-904,POWER SUPPLY ASSEMBLY,23,"EASA, FAA",,,,,
MULTI_ACT,756585C,BUS POWER CTL UNIT,24,"EASA, FAA",,,,99167,HAMILTON
MULTI_ACT,757C0000-01,AIR CYCLE MACHINE,21,"EASA, FAA",,X,X,,
MULTI_ACT,757T0000-02,AIR CYCLE MACHINE,21,"EASA, FAA",X,,,D9893,LIEBHERR
MULTI_ACT,759A0400-03,0322097/PSU,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,762080,SAFETY VALVE,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,762080003,SAFETY VALVE,0,"EASA, FAA, CAAC",,,,F6137,MESSIER
MULTI_ACT,762080-2,SAFETY VALVE,27,"EASA, FAA, CAAC",,,,F6137,MESSIER
MULTI_ACT,764A0000-02,SENSOR-TEMPERATURE,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7700198,ACTUATOR,38,"EASA, FAA",,X,,,
MULTI_ACT,773-872-00,SUPPLY UNIT,33,"EASA, FAA, CAAC",,,,,
MULTI_ACT,774028,0380271/I/O CARD,0,"EASA, FAA, CAAC",,,,,
MULTI_ACT,774032,0380271/PSU,0,"EASA, FAA, CAAC",,,,,
MULTI_ACT,774033,0380271/MOTHER,21,"EASA, FAA, CAAC",,,,F5341,IN EROS
MULTI_ACT,774034,0380271/LINK CARD,21,"EASA, FAA",,,,,
MULTI_ACT,7743-00164-09,0322775/MODULE OUTPUT,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00164-10,0322775/MODULE OUTPUT,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00164-11,0322775/MODULE OUTPUT,27,"EASA, FAA",,,,,
MULTI_ACT,7743-00164-13,0322775/MODULE OUTPUT,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00164-14,0322775/MODULE OUTPUT,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00165-50,0322775/CARTE LANE 1 INPU,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00165-51,0322775/CARTE LANE 1 INPU,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00165-52,0322775/CARTE LANE 1 INPU,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00165-53,0322775/CARTE LANE 1 INPU,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00166-26,0322775/MODULE LANE 2,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00166-27,0322775/MODULE LANE 2,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00166-28,0322775/MODULE LANE 2,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00166-29,0322775/MODULE LANE 2,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00167-04,0322775/ARINC SYNCHR CARD,27,"EASA, FAA",,,,,
MULTI_ACT,7743-00167-06,0322775/ARINC SYNCHR CARD,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00167-08,0322775/CARTE AR SYNCHRO,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00167-09,0322775/CARTE AR SYNCHRO,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00168-12,0380135/SERVICES MODULE,27,"EASA, FAA",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00289-08,0380135/MODUL LANE1 INPUT,27,"EASA, FAA",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00290-09,"380135/MODULE,LANE2 PROCE",27,"EASA, FAA",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00347-04,0380135/ARINC SYNCHRO MOD,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00347-05,0322775/MODULE ARINC SYNC,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00361-01,0380135/COMMON SERVICEMOD,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00361-02,0380135/COMMON SERV,0,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00361-03,RCN 0380135 COMMON SERV M,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00362-01,0380135/LANE 2 PROCESSOR,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00363-01,"0380135/MODULE,OUPUT.",27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00363-02,"0380135/MODULE,OUPUT.",27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
MULTI_ACT,7743-00364-01,0380135/LANE1 PROCESS MOD,27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7743-00364-02,"0380135/ MODULE,LANE1 INP",27,"EASA, FAA, CAAC",,,,,
MULTI_ACT,775A0400-04,0322083/CARTE CPU,21,"EASA, FAA, CAAC",,,,D9893,LIEBHERR
MULTI_ACT,775D0100-01,0380141/POWDRIVE CARD,21,"EASA, FAA",,,,D9893,LIEBHERR
MULTI_ACT,775D0300-01,380141 / CPU CARD,21,"EASA, FAA",,,,,
MULTI_ACT,775D0500-01,380141 / CPU CARD,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,7800088,FCU,38,"EASA, FAA, CAAC",,,,AFCOD,TD02982S
MULTI_ACT,789-262,ARINC CENTRAL UNIT CARD,21,"EASA, FAA, CAAC",,,,,
MULTI_ACT,791A0000-04,ACTUATOR,27,"EASA, FAA",,X,,,
MULTI_ACT,792A0000-05,"ACTUATOR-FLAP,N�2",27,"EASA, FAA",,,,,
MULTI_ACT,793A0000-02,ACTUATOR FLAP N 3,0,"EASA, FAA, CAAC",,,,K0377,GOODRICH
MULTI_ACT,793A0000-05,ACTUATOR-FLAP N�3,27,"EASA, FAA",,,,,
MULTI_ACT,794A0000-04,ACTUATOR FLAP N 4,27,"EASA, FAA",,,,K0377,GOODRICH
MULTI_ACT,801307-04,BOTTLE-OXYGEN,35,"EASA, FAA, CAAC",,,,,
MULTI_ACT,801307-06,CYLINDER O2 CREW,35,"EASA, FAA, CAAC",,,,FAUX0,ZODIAC
MULTI_ACT,801307-07,OXYGEN BOTTLE,35,"EASA, FAA",,,,,
MULTI_ACT,801307-23,BOTTLE-OXYGEN,35,"EASA, FAA, CAAC",,,,,
MULTI_ACT,801307-24,OXYGEN BOTTLE,35,"EASA, FAA, CAAC",,,,AFCOD,TD02982S
MULTI_ACT,8055515-4503,PTA-45B DATA PRINTER,31,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8055515-4506,PRINTER,31,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8061-689,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8061-6XX,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8062-482,MAIN ENGINE CONTROL,73,"EASA, FAA, CAAC",,,,,
MULTI_ACT,808574-2,FILTER AIR,30,"EASA, FAA",,,,73030,HAMILTON
MULTI_ACT,810504-6,SENSR PRES. ENG. ANTI-ICE,30,"EASA, FAA, CAAC",,,,73030,HAMILTON
MULTI_ACT,810892-3,777290/MOT DRIVER CCA,21,"EASA, FAA",,,,,
MULTI_ACT,810892-4,0777290/MOTOR DRIV CCA,21,"EASA, FAA",,,,73030,HAMILTON
MULTI_ACT,810892-5,777290/MOT DRIVER CCA,21,"EASA, FAA",,,,,
MULTI_ACT,810892-6,777290/MOT DRIVER CCA,21,"EASA, FAA",,,,,
MULTI_ACT,816364-4,777450/PROCESSOR CCA,31,"EASA, FAA",,,,,
MULTI_ACT,816364-5,777450/PROCESSOR CCA,31,"EASA, FAA",,,,73030,HAMILTON
MULTI_ACT,8201-01-1100,OUTER CASING ASSY,25,"EASA, FAA",,,,,
MULTI_ACT,8201-02-1100,OUTER CASING ASSY,25,"EASA, FAA",,,,,
MULTI_ACT,8202-01-1100,OUTER CASING ASSY,25,"EASA, FAA",,,,,
MULTI_ACT,822-0282-002,"ILS RECEIVER, 700A",0,"EASA, FAA, CAAC",,,,,
MULTI_ACT,822-0298-220,"RECEIVER ILS, ILS900",34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
MULTI_ACT,822-0299-220,"ADF RECEIVER,900",34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
MULTI_ACT,822-0299-420,"ADF RECEIVER,900",34,"EASA, FAA, CAAC",,,,,
MULTI_ACT,822-0323-220,"VHF COM TRANSCEIVER,900",23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,822-1047-220,"VHF COM TRANSCEIVER ,900B",23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,822-1250-001,"TRANSCEIVER VHF,VHF920",23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,822-1821-330,MULTI MODE RECEIVER,34,"EASA, FAA",,,,,
MULTI_ACT,822-3159-001,WEATHER RADAR CNTL PANEL,34,"EASA, FAA",,,,4V792,ROCKWELL
MULTI_ACT,8-372-02,SWITCH PROXIMITY SENSOR,32,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8-372-04,SWITCH,32,"EASA, FAA, CAAC",,,,08748,ELDEC
MULTI_ACT,8420B1-2,WALL MOUNTED DISPLAY,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,8450B2,CDSS HINGE ASSY,23,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
MULTI_ACT,8450B4,CDSS HINGE ASSEMBLY,23,"EASA, FAA, CAAC",,,,,
MULTI_ACT,851704,0322051/PROXIMITY BOARD,32,"EASA, FAA",,,,,
